COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
3,0,-8.657,-11.624,-12.109,-13.788,-14.409,-17.142,-20.03,-10.964,-16.343,-16.343,-10.12,-8.77,-10.12,-8.77,-14.66,5.391,-14.66,-9.31,-17.199,-16.947,-11.099,-9.31,-10.126,-15.04,-16.947,-10.652,-14.881,-10.126,-13.746,-21.082,-26.013,-18.812,0.0,0.0,0.0,0,1688144466.4248,2023-06-30 19:01:06,Rest
4,0,-6.599,-5.465,-12.609,-13.262,-11.833,-14.051,-15.912,-11.978,-17.351,-17.351,-10.11,-7.225,-10.11,-7.225,-12.596,9.484,-12.596,-6.739,-13.083,-7.196,-5.453,-6.739,-6.018,-10.926,-7.196,-7.568,-7.694,-6.018,-9.633,-12.351,-19.326,-18.793,0.0,0.0,0.0,0,1688144466.4326,2023-06-30 19:01:06,Rest
5,0,-2.494,-4.434,-4.912,-12.736,-10.284,-8.914,-11.285,-5.306,-11.699,-11.699,-5.489,-7.217,-5.489,-7.217,-7.46,14.085,-7.46,-3.658,-7.947,-2.066,-2.886,-3.658,-1.401,-5.792,-2.066,-2.437,-1.026,-1.401,-2.964,-10.802,-12.135,-12.626,0.0,0.0,0.0,0,1688144466.4404,2023-06-30 19:01:06,Rest
6,0,-10.176,-11.602,-13.616,-16.822,-17.446,-15.053,-16.909,-14.522,-19.884,-19.884,-10.607,-15.407,-10.607,-15.407,-14.625,5.874,-14.625,-10.314,-15.111,-12.31,-12.617,-10.314,-9.596,-13.983,-12.31,-11.656,-15.37,-9.596,-12.182,-22.574,-23.393,-20.811,0.0,0.0,0.0,0,1688144466.4482,2023-06-30 19:01:06,Rest
7,0,-16.314,-14.665,-22.312,-20.391,-22.039,-20.673,-21.503,-21.68,-29.086,-29.086,-15.207,-17.441,-15.207,-17.441,-20.246,3.307,-20.246,-14.915,-17.658,-14.347,-16.702,-14.915,-15.734,-18.58,-14.347,-14.719,-24.064,-15.734,-16.781,-25.113,-30.542,-28.475,0.0,0.0,0.0,0,1688144466.456,2023-06-30 19:01:06,Rest
8,0,-4.002,-4.404,-4.871,-11.661,-10.746,-10.919,-12.26,-5.777,-16.761,-16.761,-3.921,-6.153,-3.921,-6.153,-6.393,14.062,-6.393,-1.068,-6.369,-1.525,-1.829,-1.068,-0.862,-5.754,-1.525,0.153,-5.597,-0.862,-3.444,-9.207,-14.63,-13.589,0.0,0.0,0.0,0,1688144466.4638,2023-06-30 19:01:06,Rest
9,0,10.347,8.921,8.454,-0.891,1.56,1.388,-0.977,2.938,-3.937,-3.937,6.329,3.587,6.329,3.587,5.396,22.245,5.396,13.79,1.322,9.235,10.468,13.79,13.484,6.035,9.235,11.424,8.241,13.484,6.805,4.635,-2.32,0.769,0.0,0.0,0.0,0,1688144466.4716,2023-06-30 19:01:06,Rest
10,0,12.898,12.498,3.835,0.134,2.07,2.923,1.073,-0.139,-5.47,-5.47,7.86,6.658,7.86,6.658,5.903,24.784,5.903,14.801,4.394,10.763,11.483,14.801,10.909,8.078,10.763,18.072,2.598,10.909,9.872,6.679,-6.416,-0.769,0.0,0.0,0.0,0,1688144466.4794,2023-06-30 19:01:06,Rest
11,0,20.57,17.096,12.028,6.282,4.63,5.994,6.195,9.595,0.171,0.171,16.561,12.286,16.561,12.286,16.144,29.882,16.144,20.934,15.148,13.826,18.131,20.934,16.533,15.755,13.826,32.399,8.743,16.533,20.109,15.894,-2.312,6.917,0.0,0.0,0.0,0,1688144466.4873,2023-06-30 19:01:06,Rest
12,0,27.721,25.788,23.799,16.522,9.748,14.185,13.874,17.783,9.393,9.393,26.278,17.909,26.278,17.909,24.837,34.463,24.837,29.11,19.744,18.935,26.31,29.11,27.787,23.936,18.935,36.465,22.566,27.787,26.236,26.637,6.912,17.668,0.0,0.0,0.0,0,1688144466.4951,2023-06-30 19:01:06,Rest
13,0,22.57,23.713,17.115,13.431,8.202,12.634,10.786,12.642,4.26,4.26,21.641,15.842,21.641,15.842,16.615,29.306,16.615,22.933,12.552,17.892,22.697,22.933,22.636,19.301,17.892,28.744,17.933,22.636,20.062,20.975,2.295,10.991,0.0,0.0,0.0,0,1688144466.5029,2023-06-30 19:01:06,Rest
14,0,22.548,20.103,14.536,10.856,9.218,8.523,8.726,14.166,4.256,4.256,19.058,14.802,19.058,14.802,15.574,25.69,15.574,20.861,13.052,17.874,23.187,20.861,21.077,18.257,17.874,30.764,13.817,21.077,20.042,17.88,0.755,9.443,0.0,0.0,0.0,0,1688144466.5107,2023-06-30 19:01:06,Rest
15,0,28.161,24.182,21.694,17.505,14.844,14.15,15.377,20.812,12.449,12.449,24.674,17.348,24.674,17.348,20.681,30.275,20.681,25.451,17.649,23.491,29.312,25.451,27.204,23.362,23.491,31.246,19.438,27.204,27.195,24.01,9.976,18.655,0.0,0.0,0.0,0,1688144466.5185,2023-06-30 19:01:06,Rest
16,0,17.374,16.985,12.963,10.316,9.194,10.037,8.702,12.082,6.801,6.801,14.916,11.696,14.916,11.696,9.39,24.61,9.39,13.642,6.873,16.808,19.036,13.642,16.418,14.629,16.808,16.87,12.246,16.418,17.946,14.252,3.818,7.365,0.0,0.0,0.0,0,1688144466.5263,2023-06-30 19:01:06,Rest
17,0,4.037,2.111,-0.37,-4.552,-3.111,-4.318,-5.651,0.287,-3.965,-3.965,1.581,2.975,1.581,2.975,-2.403,10.24,-2.403,0.821,-5.429,1.934,3.136,0.821,5.131,-0.242,1.934,7.632,1.988,5.131,1.534,-0.107,-7.968,-8.011,0.0,0.0,0.0,0,1688144466.5341,2023-06-30 19:01:06,Rest
18,0,3.52,0.06,-0.882,-5.059,-6.181,-5.338,-6.67,-1.251,-6.01,-6.01,2.604,0.923,2.604,0.923,-2.4,7.156,-2.4,1.333,-6.961,-1.142,1.595,1.333,7.687,-1.779,-1.142,3.525,1.986,7.687,-1.541,1.43,-10.01,-5.442,0.0,0.0,0.0,0,1688144466.5419,2023-06-30 19:01:06,Rest
19,0,-5.192,-5.575,-6.004,-10.177,-10.274,-8.919,-11.787,-8.934,-16.762,-16.762,-6.108,-6.763,-6.108,-6.763,-11.107,3.563,-11.107,-7.89,-14.638,-4.727,-7.628,-7.89,-3.591,-9.462,-4.727,-9.286,-10.824,-3.591,-7.175,-7.281,-20.246,-14.658,0.0,0.0,0.0,0,1688144466.5498,2023-06-30 19:01:06,Rest
20,0,-17.483,-20.427,-18.806,-22.975,-19.485,-20.693,-24.07,-21.22,-28.016,-28.016,-20.959,-17.515,-20.959,-17.515,-23.391,-6.174,-23.391,-20.69,-24.87,-15.48,-23.502,-20.69,-19.469,-23.284,-15.48,-16.449,-24.645,-19.469,-19.463,-21.618,-28.935,-32.574,0.0,0.0,0.0,0,1688144466.5576,2023-06-30 19:01:06,Rest
21,0,-8.756,-14.259,-14.176,-14.755,-15.879,-14.012,-17.899,-16.588,-15.693,-15.693,-9.667,-9.812,-9.667,-9.812,-14.146,2.541,-14.146,-9.399,-14.086,-9.829,-11.183,-9.399,-6.642,-13.527,-9.829,-5.674,-9.251,-6.642,-11.247,-6.739,-16.098,-22.295,0.0,0.0,0.0,0,1688144466.5654,2023-06-30 19:01:06,Rest
22,0,2.524,2.149,-1.354,-2.445,-6.129,-3.752,-6.098,-4.789,-6.968,-6.968,3.15,1.468,3.15,1.468,-2.349,15.346,-2.349,3.418,-3.314,1.451,4.198,3.418,4.635,1.855,1.451,1.504,2.541,4.635,2.597,6.587,-10.447,-7.928,0.0,0.0,0.0,0,1688144466.5732,2023-06-30 19:01:06,Rest
23,0,-14.897,-12.71,-16.21,-17.299,-15.857,-20.654,-20.436,-15.542,-25.404,-25.404,-17.857,-13.39,-17.857,-13.39,-19.253,2.523,-19.253,-15.028,-23.803,-16.993,-20.397,-15.028,-18.423,-17.614,-16.993,-15.916,-23.589,-18.423,-16.361,-17.498,-35.027,-25.851,0.0,0.0,0.0,0,1688144466.581,2023-06-30 19:01:06,Rest
24,0,-45.621,-43.435,-45.907,-39.824,-35.821,-43.175,-48.593,-40.118,-44.334,-44.334,-46.529,-36.431,-46.529,-36.431,-47.923,-15.41,-47.923,-45.752,-51.444,-49.252,-52.652,-45.752,-47.606,-49.872,-49.252,-45.101,-55.329,-47.606,-48.62,-46.169,-63.681,-52.465,0.0,216530944.0,0.0,0,1688144466.5888,2023-06-30 19:01:06,Rest
25,0,-51.211,-50.052,-52.009,-43.37,-41.421,-46.718,-54.179,-46.738,-46.851,-46.851,-47.507,-36.907,-47.507,-36.907,-52.998,-14.37,-52.998,-51.341,-51.392,-54.838,-55.673,-51.341,-51.657,-52.896,-54.838,-52.229,-57.835,-51.657,-53.183,-48.172,-68.228,-59.073,0.0,0.0,0.0,0,1688144466.5966,2023-06-30 19:01:06,Rest
26,0,-27.593,-31.559,-32.489,-30.519,-29.596,-32.327,-34.145,-30.809,-36.558,-36.558,-27.992,-23.55,-27.992,-23.55,-31.941,-4.622,-31.941,-27.724,-31.361,-31.729,-30.515,-27.724,-30.089,-30.814,-31.729,-30.66,-33.699,-30.089,-30.076,-29.681,-45.106,-44.157,0.0,0.0,0.0,0,1688144466.6044,2023-06-30 19:01:06,Rest
27,0,-3.999,-6.936,-10.428,-11.533,-12.148,-11.802,-12.594,-9.262,-17.054,-17.054,-7.984,-8.669,-7.984,-8.669,-8.342,6.653,-8.342,-3.617,-11.862,-7.619,-1.283,-3.617,-2.906,-9.266,-7.619,-7.575,-8.562,-2.906,-6.479,-6.085,-15.347,-19.009,0.0,0.0,0.0,0,1688144466.6123,2023-06-30 19:01:06,Rest
28,0,-0.922,4.341,-0.683,-4.349,-4.964,-4.106,-7.971,-1.568,-7.815,-7.815,-1.316,-1.488,-1.316,-1.488,-3.723,11.258,-3.723,-1.052,-3.141,-1.976,7.428,-1.052,4.781,-2.084,-1.976,-1.42,-1.381,4.781,-1.35,5.192,-8.672,-8.232,0.0,0.0,0.0,0,1688144466.6201,2023-06-30 19:01:06,Rest
29,0,-6.556,-3.348,-3.757,-9.468,-10.082,-9.737,-13.086,-7.201,-16.004,-16.004,-5.413,-6.61,-5.413,-6.61,-11.917,3.562,-11.917,-5.15,-8.261,-6.073,-3.85,-5.15,-3.933,-7.718,-6.073,-7.054,-3.429,-3.933,-8.521,1.6,-14.811,-16.933,0.0,0.0,0.0,0,1688144466.6279,2023-06-30 19:01:06,Rest
30,0,-3.476,-6.418,-5.802,-7.921,-10.072,-8.703,-9.999,-8.219,-13.939,-13.939,-3.871,-6.091,-3.871,-6.091,-8.831,4.07,-8.831,1.003,-9.789,1.106,-1.285,1.003,-1.367,-7.198,1.106,-6.534,0.161,-1.367,-4.414,1.599,-8.136,-16.404,0.0,0.0,0.0,0,1688144466.6357,2023-06-30 19:01:06,Rest
31,0,0.626,0.248,-0.673,-2.278,-5.451,-5.108,-3.841,-2.575,-3.679,-3.679,1.256,3.649,1.256,3.649,-0.625,12.776,-0.625,4.076,-3.632,5.716,6.913,4.076,4.782,0.494,5.716,-2.429,-1.376,4.782,1.738,4.671,-2.493,-7.678,0.0,0.0,0.0,0,1688144466.6435,2023-06-30 19:01:06,Rest
32,0,-9.621,-8.974,-5.796,-12.01,-12.618,-15.349,-13.571,-9.233,-15.459,-15.459,-7.966,-7.113,-7.966,-7.113,-12.407,5.078,-12.407,-8.223,-12.337,-11.709,-8.463,-8.223,-10.08,-10.777,-11.709,-13.185,-14.183,-10.08,-12.608,-5.58,-16.322,-18.429,3968.0,0.0,0.0,0,1688144466.6513,2023-06-30 19:01:06,Rest
33,0,-23.956,-26.895,-24.233,-24.805,-23.364,-28.654,-29.952,-23.568,-33.886,-33.886,-25.377,-25.549,-25.377,-25.549,-30.838,-10.808,-30.838,-24.609,-29.231,-28.603,-25.873,-24.609,-27.488,-30.746,-28.603,-27.004,-25.952,-27.488,-28.477,-19.919,-31.675,-35.317,3968.0,0.0,0.0,0,1688144466.6591,2023-06-30 19:01:06,Rest
34,0,-21.37,-22.258,-26.258,-21.707,-20.779,-26.576,-25.823,-23.032,-30.266,-30.266,-24.327,-19.376,-24.327,-19.376,-25.684,-8.236,-25.684,-21.511,-25.104,-20.89,-19.187,-21.511,-19.776,-24.056,-20.89,-19.293,-23.876,-19.776,-22.301,-16.825,-27.545,-31.183,3968.0,0.0,0.0,0,1688144466.6669,2023-06-30 19:01:06,Rest
35,0,-7.516,-5.842,-8.813,-10.927,-10.0,-12.717,-11.965,-10.201,-15.891,-15.891,-7.909,-6.036,-7.909,-6.036,-8.752,4.58,-8.752,-5.608,-9.709,-5.5,-5.335,-5.608,-2.85,-4.564,-5.5,-5.954,-11.045,-2.85,-7.934,0.098,-13.173,-18.856,3968.0,0.0,0.0,0,1688144466.6748,2023-06-30 19:01:06,Rest
36,0,-1.873,-2.762,-3.169,-5.793,-6.403,-6.044,-11.953,-5.58,-10.24,-10.24,-1.241,-6.543,-1.241,-6.543,-7.207,4.575,-7.207,-4.577,-9.7,-3.445,-0.719,-4.577,-1.31,-3.022,-3.445,-4.411,-4.886,-1.31,-3.315,4.196,-9.574,-14.227,4096.0,0.0,0.0,0,1688144466.6826,2023-06-30 19:01:06,Rest
37,0,-2.384,-4.808,-7.264,-5.787,-7.934,-8.6,-13.478,-7.112,-10.742,-10.742,-4.313,-5.512,-4.313,-5.512,-10.786,-1.577,-10.786,-9.184,-12.764,-5.491,0.306,-9.184,-4.383,-5.069,-5.491,-1.332,-6.93,-4.383,-3.824,0.093,-11.613,-13.188,3968.0,0.0,0.0,0,1688144466.6904,2023-06-30 19:01:06,Rest
38,0,5.815,2.881,2.477,-0.658,-2.803,-3.468,-3.731,-0.445,-7.657,-7.657,2.351,2.179,2.351,2.179,-1.041,6.621,-1.041,4.146,-0.456,1.687,8.503,4.146,4.843,4.67,1.687,6.866,-0.263,4.843,0.278,9.827,-2.893,-7.027,4096.0,0.0,0.0,0,1688144466.6982,2023-06-30 19:01:06,Rest
39,0,14.007,12.1,12.721,7.027,6.934,6.782,3.958,9.802,0.035,0.035,13.619,7.812,13.619,7.812,10.743,21.472,10.743,17.461,12.353,8.345,18.74,17.461,13.547,10.813,8.345,10.445,9.471,13.547,8.987,19.039,5.307,1.689,4096.0,0.0,0.0,0,1688144466.706,2023-06-30 19:01:06,Rest
40,0,11.943,10.038,7.073,3.947,4.365,4.213,1.904,5.694,2.084,2.084,12.069,9.341,12.069,9.341,7.658,22.987,7.658,12.321,10.291,4.751,15.135,12.321,10.46,7.729,4.751,9.41,7.412,10.46,9.49,10.311,-1.358,1.175,4096.0,0.0,0.0,0,1688144466.7138,2023-06-30 19:01:06,Rest
41,0,5.271,3.368,1.43,-5.279,-5.885,-3.475,-1.684,-3.534,-3.041,-3.041,2.323,6.258,2.323,6.258,0.479,16.817,0.479,5.649,1.059,-0.889,5.386,5.649,4.302,4.135,-0.889,3.765,-0.792,4.302,0.772,3.128,-7.504,-9.584,4096.0,0.0,0.0,0,1688144466.7216,2023-06-30 19:01:06,Rest
42,0,-0.369,-0.221,0.916,-5.786,-7.416,-5.009,-6.805,-0.969,-5.6,-5.6,-0.753,1.128,-0.753,1.128,-3.108,15.775,-3.108,2.057,-5.09,-2.425,2.819,2.057,-0.313,-0.48,-2.425,-2.899,-5.915,-0.313,-2.815,2.613,-9.034,-12.649,4096.0,0.0,0.0,0,1688144466.7294,2023-06-30 19:01:06,Rest
43,0,-8.054,-5.856,-7.794,-7.829,-8.434,-11.152,-15.507,-4.554,-9.692,-9.692,-5.876,-5.02,-5.876,-5.02,-11.814,10.124,-11.814,-7.167,-11.232,-7.546,-3.331,-7.167,-6.973,-11.238,-7.546,-9.043,-14.618,-6.973,-7.423,-8.661,-18.246,-14.685,3968.0,0.0,0.0,0,1688144466.7373,2023-06-30 19:01:06,Rest
44,0,-15.73,-18.146,-19.569,-19.092,-17.134,-21.387,-23.177,-18.894,-20.954,-20.954,-18.165,-15.262,-18.165,-15.262,-21.536,-3.206,-21.536,-14.844,-18.906,-17.272,-16.135,-14.844,-16.188,-18.911,-17.272,-17.744,-24.337,-16.188,-18.686,-16.337,-24.888,-26.966,3968.0,0.0,0.0,0,1688144466.7451,2023-06-30 19:01:06,Rest
45,0,-13.153,-16.079,-16.988,-20.098,-17.117,-19.828,-21.104,-17.85,-24.006,-24.006,-17.122,-13.197,-17.122,-13.197,-17.416,-3.715,-17.416,-12.268,-17.35,-16.23,-12.533,-12.268,-12.585,-14.282,-16.23,-16.189,-19.702,-12.585,-14.569,-4.025,-17.179,-26.939,3968.0,0.0,0.0,0,1688144466.7529,2023-06-30 19:01:06,Rest
46,0,1.205,1.868,-1.089,-5.221,-3.78,-8.025,-8.275,-0.926,-9.126,-9.126,1.338,4.235,1.338,4.235,-0.493,12.17,-0.493,0.552,-2.988,1.204,5.41,0.552,6.383,0.589,1.204,4.832,0.81,6.383,4.913,13.397,-2.817,-8.469,4096.0,0.0,0.0,0,1688144466.7607,2023-06-30 19:01:06,Rest
47,0,11.962,11.088,12.232,7.08,4.421,0.692,1.979,8.296,3.179,3.179,12.607,11.915,12.607,11.915,10.266,20.355,10.266,12.847,8.286,12.474,15.139,12.847,16.11,9.298,12.474,14.049,12.592,16.11,11.056,16.97,5.895,1.273,4096.0,0.0,0.0,0,1688144466.7685,2023-06-30 19:01:06,Rest
48,0,8.364,6.978,10.17,6.048,3.392,2.74,1.465,7.776,1.639,1.639,7.472,7.805,7.472,7.805,6.67,14.699,6.67,10.785,6.228,6.314,13.587,10.785,8.922,5.703,6.314,5.325,4.895,8.922,5.409,12.855,5.889,-1.802,4096.0,0.0,0.0,0,1688144466.7763,2023-06-30 19:01:06,Rest
49,0,3.745,5.947,1.963,2.968,3.9,0.688,-2.635,7.768,-0.412,-0.412,2.341,9.334,2.341,9.334,0.515,12.123,0.515,2.065,0.587,2.209,11.524,2.065,5.327,1.086,2.209,4.295,-1.77,5.327,5.404,12.33,2.81,-2.312,4096.0,0.0,0.0,0,1688144466.7841,2023-06-30 19:01:06,Rest
50,0,1.692,3.379,-0.088,2.453,2.36,-4.948,-6.219,2.637,-2.461,-2.461,0.802,6.25,0.802,6.25,-2.559,10.061,-2.559,-1.011,-5.561,1.182,5.364,-1.011,2.248,-1.476,1.182,2.754,-1.768,2.248,2.325,11.293,1.27,-5.384,4096.0,0.0,0.0,0,1688144466.7919,2023-06-30 19:01:06,Rest
51,0,-7.019,-7.895,-5.211,-5.234,-7.377,-13.652,-13.385,-8.124,-12.192,-12.192,-5.859,-7.076,-5.859,-7.076,-9.729,0.318,-9.729,-7.67,-15.29,-10.09,-5.399,-7.67,-8.513,-9.672,-10.09,-9.032,-7.402,-8.513,-9.973,0.011,-7.441,-17.161,3968.0,0.0,0.0,0,1688144466.7998,2023-06-30 19:01:06,Rest
52,0,-13.16,-13.522,-13.403,-13.938,-13.005,-16.2,-19.007,-12.727,-20.377,-20.377,-12.001,-10.143,-12.001,-10.143,-15.867,-1.732,-15.867,-10.224,-17.836,-13.666,-7.955,-10.224,-8.505,-13.761,-13.666,-12.096,-12.005,-8.505,-14.062,-5.112,-15.63,-21.755,3968.0,0.0,0.0,0,1688144466.8076,2023-06-30 19:01:06,Rest
53,0,-10.073,-9.923,-11.853,-13.924,-12.992,-12.085,-18.475,-11.689,-20.357,-20.357,-9.94,-7.059,-9.94,-7.059,-13.802,3.905,-13.802,-4.578,-12.183,-6.48,-3.337,-4.578,-3.373,-10.161,-6.48,-10.035,-12.505,-3.373,-10.974,2.065,-13.565,-17.123,4096.0,0.0,0.0,0,1688144466.8154,2023-06-30 19:01:06,Rest
54,0,-16.21,-16.06,-15.939,-20.57,-20.663,-18.221,-24.605,-22.436,-30.07,-30.07,-16.077,-17.81,-16.077,-17.81,-20.448,-6.857,-20.448,-14.308,-19.343,-18.769,-16.141,-14.308,-18.227,-19.372,-18.769,-21.296,-21.714,-18.227,-21.209,-5.622,-21.749,-24.278,3968.0,0.0,0.0,0,1688144466.8232,2023-06-30 19:01:06,Rest
55,0,-34.125,-33.975,-36.416,-35.919,-31.913,-36.646,-39.949,-38.808,-47.971,-47.971,-35.529,-31.624,-35.529,-31.624,-38.87,-22.732,-38.87,-35.298,-38.279,-41.804,-39.691,-35.298,-38.188,-37.284,-41.804,-36.131,-36.037,-38.188,-39.631,-24.572,-42.219,-43.209,3968.0,0.0,0.0,0,1688144466.831,2023-06-30 19:01:06,Rest
56,0,-41.775,-43.163,-46.113,-41.518,-35.468,-44.294,-47.594,-42.867,-48.947,-48.947,-43.178,-34.667,-43.178,-34.667,-47.541,-23.734,-47.541,-39.361,-46.95,-42.274,-43.75,-39.361,-41.736,-42.882,-42.274,-42.755,-44.198,-41.736,-44.714,-29.158,-47.812,-50.85,3968.0,0.0,0.0,0,1688144466.8388,2023-06-30 19:01:06,Rest
57,0,-41.221,-43.12,-41.968,-39.94,-37.481,-43.737,-47.034,-41.8,-43.263,-43.263,-39.549,-38.218,-39.549,-38.218,-46.981,-25.759,-46.981,-39.834,-46.391,-39.671,-41.657,-39.834,-44.256,-44.376,-39.671,-45.274,-52.351,-44.256,-42.62,-28.616,-46.228,-50.287,3968.0,0.0,0.0,0,1688144466.8466,2023-06-30 19:01:06,Rest
58,0,-42.717,-45.126,-44.488,-42.462,-38.468,-47.279,-48.012,-44.32,-46.294,-46.294,-42.071,-40.741,-42.071,-40.741,-49.495,-31.881,-49.495,-47.991,-48.393,-50.902,-49.812,-47.991,-49.335,-49.454,-50.902,-42.155,-55.885,-49.335,-45.139,-33.198,-51.304,-53.311,3968.0,0.0,0.0,0,1688144466.8544,2023-06-30 19:01:06,Rest
59,0,-35.502,-38.42,-40.345,-35.759,-29.208,-41.084,-41.816,-37.103,-40.1,-40.1,-39.467,-30.455,-39.467,-30.455,-43.811,-25.702,-43.811,-39.746,-43.222,-44.703,-42.59,-39.746,-39.552,-39.159,-44.703,-30.33,-44.046,-39.552,-37.922,-22.407,-44.081,-45.573,3968.0,0.0,0.0,0,1688144466.8623,2023-06-30 19:01:06,Rest
60,0,-22.146,-22.501,-22.886,-21.379,-17.908,-27.211,-29.479,-23.746,-24.178,-24.178,-26.108,-19.666,-26.108,-19.666,-29.934,-18.504,-29.934,-25.874,-32.42,-25.191,-23.08,-25.874,-26.705,-24.263,-25.191,-19.029,-29.657,-26.705,-22.515,-4.454,-26.618,-27.084,3968.0,0.0,0.0,0,1688144466.8701,2023-06-30 19:01:06,Rest
61,0,-23.661,-22.478,-23.376,-19.308,-18.403,-29.233,-32.011,-22.185,-24.154,-24.154,-25.057,-25.281,-25.057,-25.281,-29.392,-20.022,-29.392,-29.434,-31.876,-28.752,-26.643,-29.434,-27.702,-28.337,-28.752,-20.547,-29.115,-27.702,-25.566,-7.011,-28.129,-27.569,3968.0,0.0,0.0,0,1688144466.8779,2023-06-30 19:01:06,Rest
62,0,-30.298,-31.165,-35.648,-26.974,-24.02,-35.352,-39.151,-28.823,-32.327,-32.327,-31.18,-32.941,-31.18,-32.941,-37.047,-20.002,-37.047,-29.405,-35.942,-37.432,-35.325,-29.405,-29.724,-33.944,-37.432,-26.674,-31.135,-29.724,-34.762,-15.713,-39.371,-39.837,3968.0,0.0,0.0,0,1688144466.8857,2023-06-30 19:01:06,Rest
63,0,-22.583,-23.449,-27.415,-25.41,-21.434,-29.681,-31.427,-29.306,-26.659,-26.659,-23.976,-25.735,-23.976,-25.735,-30.35,-15.884,-30.35,-18.105,-29.758,-27.661,-22.995,-18.105,-22.01,-24.176,-27.661,-20.499,-24.956,-22.01,-25.506,-10.574,-32.672,-34.674,3968.0,0.0,0.0,0,1688144466.8935,2023-06-30 19:01:06,Rest
64,0,-16.412,-16.253,-17.654,-20.261,-17.314,-25.553,-26.273,-24.154,-21.509,-21.509,-19.341,-17.513,-19.341,-17.513,-21.098,-14.331,-21.098,-18.087,-25.118,-22.51,-15.799,-18.087,-20.451,-21.078,-22.51,-14.843,-23.907,-20.451,-17.795,-7.49,-22.393,-24.906,0.0,0.0,0.0,0,1688144466.9013,2023-06-30 19:01:06,Rest
65,0,-24.593,-25.459,-27.882,-25.364,-22.932,-29.113,-32.394,-24.13,-27.123,-27.123,-26.494,-24.155,-26.494,-24.155,-27.737,-15.853,-27.737,-26.778,-29.191,-31.197,-25.517,-26.778,-29.652,-29.254,-31.197,-23.538,-33.617,-29.652,-27.511,-16.191,-31.592,-32.053,0.0,0.0,0.0,0,1688144466.9091,2023-06-30 19:01:06,Rest
66,0,-28.667,-31.068,-34.514,-31.486,-30.594,-32.158,-35.436,-31.278,-30.17,-30.17,-26.98,-30.279,-26.98,-30.279,-33.857,-14.813,-33.857,-25.214,-29.674,-32.703,-27.029,-25.214,-32.696,-30.762,-32.703,-30.687,-37.169,-32.696,-33.632,-22.323,-38.221,-38.681,0.0,0.0,0.0,0,1688144466.9169,2023-06-30 19:01:06,Rest
67,0,-25.052,-25.914,-27.308,-28.381,-26.465,-31.101,-32.326,-31.247,-27.578,-27.578,-23.367,-23.076,-23.367,-23.076,-27.163,-9.163,-27.163,-18.017,-26.059,-27.035,-19.83,-18.017,-27.028,-27.145,-27.035,-27.07,-30.985,-27.028,-30.524,-16.665,-30.498,-35.568,0.0,0.0,0.0,0,1688144466.9248,2023-06-30 19:01:06,Rest
68,0,-23.49,-23.327,-23.182,-23.742,-17.729,-25.947,-29.22,-22.506,-23.452,-23.452,-23.856,-16.393,-23.856,-16.393,-24.575,-7.104,-24.575,-15.437,-23.983,-24.446,-17.76,-15.437,-23.415,-25.581,-24.446,-22.432,-25.318,-23.415,-25.371,-8.452,-25.344,-33.484,0.0,0.0,0.0,0,1688144466.9326,2023-06-30 19:01:06,Rest
69,0,-17.831,-19.717,-20.085,-18.083,-14.638,-18.749,-24.58,-15.824,-16.769,-16.769,-18.709,-13.815,-18.709,-13.815,-24.55,-5.048,-24.55,-13.885,-17.299,-21.348,-14.669,-13.885,-21.342,-20.944,-21.348,-14.725,-21.194,-21.342,-16.636,-2.808,-23.782,-26.278,0.0,0.0,0.0,0,1688144466.9404,2023-06-30 19:01:06,Rest
70,0,-12.178,-12.013,-14.429,-11.917,-12.062,-17.193,-20.457,-12.734,-10.604,-10.604,-12.03,-8.166,-12.03,-8.166,-16.329,4.691,-16.329,-11.822,-11.647,-17.228,-9.019,-11.822,-17.222,-15.8,-17.228,-8.05,-17.075,-17.222,-13.033,1.294,-18.123,-19.079,0.0,0.0,0.0,0,1688144466.9482,2023-06-30 19:01:06,Rest
71,0,-15.24,-13.026,-16.464,-15.491,-11.025,-21.787,-21.461,-13.234,-10.081,-10.081,-16.117,-8.158,-16.117,-8.158,-16.825,4.174,-16.825,-13.347,-18.295,-17.723,-10.547,-13.347,-17.205,-16.297,-17.723,-13.677,-18.595,-17.205,-16.606,1.292,-19.641,-25.72,0.0,0.0,0.0,0,1688144466.956,2023-06-30 19:01:06,Rest
72,0,-20.347,-19.673,-23.108,-25.209,-18.699,-25.863,-26.563,-18.856,-18.268,-18.268,-22.761,-16.347,-22.761,-16.347,-28.591,-10.687,-28.591,-21.53,-28.523,-19.754,-19.245,-21.53,-22.311,-22.941,-19.754,-22.373,-25.748,-22.311,-21.713,-4.857,-24.745,-32.354,0.0,0.0,0.0,0,1688144466.9638,2023-06-30 19:01:06,Rest
