COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
103,0,-29.919,-28.305,-29.293,-23.644,-23.876,-25.257,-26.889,-24.083,-22.55,-22.55,-27.505,-23.542,-27.505,-23.542,-30.868,-15.396,-30.868,-29.044,-29.881,-38.492,-42.9,-29.044,-37.585,-35.214,-38.492,-25.963,-38.566,-37.585,-28.066,-30.993,-37.503,-35.671,3968.0,0.0,0.0,0,1688127061.7972,2023-06-30 14:11:01,Rest
104,0,-27.84,-26.227,-25.165,-20.546,-20.266,-19.596,-27.886,-22.01,-16.892,-16.892,-22.355,-17.883,-22.355,-17.883,-25.202,-11.282,-25.202,-23.38,-24.728,-28.207,-36.197,-23.38,-29.863,-26.982,-28.207,-24.401,-31.356,-29.863,-24.452,-25.326,-32.854,-32.562,3968.0,0.0,0.0,0,1688127061.805,2023-06-30 14:11:01,Rest
105,0,-22.177,-19.029,-19.505,-14.378,-12.049,-14.454,-18.637,-17.889,-12.264,-12.264,-17.209,-15.304,-17.209,-15.304,-20.053,-7.684,-20.053,-18.233,-20.605,-19.469,-26.427,-18.233,-21.636,-23.369,-19.469,-17.716,-23.64,-21.636,-18.792,-15.567,-24.625,-23.307,4096.0,0.0,0.0,0,1688127061.8129,2023-06-30 14:11:01,Rest
106,0,-16.007,-13.375,-14.874,-7.703,-8.963,-10.341,-9.909,-11.211,-11.74,-11.74,-13.606,-13.239,-13.606,-13.239,-19.521,-8.189,-19.521,-16.678,-16.486,-16.376,-22.302,-16.678,-20.078,-20.784,-16.376,-13.088,-13.882,-20.078,-12.625,-5.305,-14.866,-16.624,4096.0,0.0,0.0,0,1688127061.8207,2023-06-30 14:11:01,Rest
107,0,-6.769,-2.603,-6.15,-1.036,-2.806,-1.621,-6.825,-3.003,-1.994,-1.994,-3.346,1.631,-3.346,1.631,-8.743,3.602,-8.743,-7.952,-7.248,-6.626,-12.546,-7.952,-11.348,-8.98,-6.626,-4.365,-2.598,-11.348,-3.391,4.434,-6.142,-8.411,4096.0,0.0,0.0,0,1688127061.8285,2023-06-30 14:11:01,Rest
108,0,-4.201,3.035,-4.095,2.039,2.32,-1.107,-3.232,-1.976,4.156,4.156,0.244,6.24,0.244,6.24,-3.611,13.333,-3.611,-1.284,-2.118,-1.496,-5.361,-1.284,-2.628,-6.922,-1.496,-0.775,-4.644,-2.628,-2.363,2.38,-4.599,-4.816,4096.0,0.0,0.0,0,1688127061.8363,2023-06-30 14:11:01,Rest
109,0,-6.759,-2.091,-5.628,1.013,-0.244,-3.155,-2.205,-4.023,-0.972,-0.972,-2.318,-1.963,-2.318,-1.963,-8.218,6.147,-8.218,-2.82,-3.14,-3.544,-8.429,-2.82,-6.211,-10.501,-3.544,-6.409,-6.176,-6.211,-5.435,-3.77,-4.082,-7.885,4096.0,0.0,0.0,0,1688127061.8441,2023-06-30 14:11:01,Rest
110,0,-4.19,-2.089,-2.548,-4.112,-1.781,1.459,-4.764,-6.581,-5.069,-5.069,1.27,-0.936,1.27,-0.936,-4.624,-0.519,-4.624,0.257,-1.6,-1.491,-6.884,0.257,-6.717,-5.368,-1.491,-4.354,-0.535,-6.717,-2.356,2.382,-4.078,-8.39,4096.0,0.0,0.0,0,1688127061.8519,2023-06-30 14:11:01,Rest
111,0,-4.186,1.499,-3.058,-6.669,-1.779,-2.129,-8.858,-10.672,-7.113,-7.113,0.757,-0.936,0.757,-0.936,-2.57,-1.543,-2.57,1.281,-2.111,-1.49,-5.34,1.281,-2.1,-4.85,-1.49,0.774,-3.096,-2.1,-1.329,5.965,-8.172,-9.406,4096.0,0.0,0.0,0,1688127061.8597,2023-06-30 14:11:01,Rest
112,0,-6.231,-3.113,-6.641,-3.588,-5.363,-8.275,-9.361,-8.612,-9.668,-9.668,-4.367,-7.082,-4.367,-7.082,-8.203,-1.029,-8.203,-4.868,-4.158,-8.148,-11.995,-4.868,-7.221,-9.968,-8.148,-0.764,-8.728,-7.221,-4.401,1.349,-11.238,-13.495,4096.0,0.0,0.0,0,1688127061.8675,2023-06-30 14:11:01,Rest
113,0,-3.663,-2.597,-6.122,-3.585,-5.87,-1.606,-5.766,-3.481,-5.559,-5.559,-1.801,-4.514,-1.801,-4.514,-6.146,3.582,-6.146,-4.863,-2.617,-12.239,-13.52,-4.863,-12.849,-7.909,-12.239,0.261,-5.646,-12.849,-5.934,4.933,-11.739,-11.432,4096.0,0.0,0.0,0,1688127061.8754,2023-06-30 14:11:01,Rest
114,0,-8.27,-4.132,-8.165,-8.192,-3.815,-2.629,-8.834,-7.063,-5.554,-5.554,-2.824,-3.485,-2.824,-3.485,-6.652,2.554,-6.652,-4.858,-6.713,-13.251,-13.506,-4.858,-11.811,-12.0,-13.251,-0.764,-7.689,-11.811,-9.514,3.904,-17.875,-10.908,4096.0,0.0,0.0,0,1688127061.8832,2023-06-30 14:11:01,Rest
115,0,-20.558,-16.423,-18.403,-11.258,-9.959,-14.922,-20.608,-15.253,-15.795,-15.795,-13.067,-13.727,-13.067,-13.727,-19.965,-3.596,-19.965,-17.149,-15.928,-21.435,-26.301,-17.149,-21.021,-25.82,-21.435,-13.57,-20.489,-21.021,-18.214,-9.932,-28.103,-20.631,4096.0,0.0,0.0,0,1688127061.891,2023-06-30 14:11:01,Rest
116,0,-24.635,-19.993,-25.557,-14.32,-16.097,-16.444,-23.661,-18.312,-17.316,-17.316,-19.714,-14.738,-19.714,-14.738,-24.556,-4.105,-24.556,-25.328,-21.547,-30.635,-36.008,-25.328,-34.32,-31.429,-30.635,-20.729,-30.715,-34.32,-23.831,-17.607,-32.686,-26.758,3968.0,0.0,0.0,0,1688127061.8988,2023-06-30 14:11:01,Rest
117,0,-23.074,-15.874,-21.945,-15.843,-14.032,-14.378,-16.977,-17.781,-9.614,-9.614,-20.719,-8.576,-20.719,-8.576,-20.945,-2.051,-20.945,-23.766,-21.013,-31.116,-30.849,-23.766,-30.187,-26.787,-31.116,-18.659,-29.66,-30.187,-23.807,-17.077,-32.141,-26.219,4096.0,0.0,0.0,0,1688127061.9066,2023-06-30 14:11:01,Rest
118,0,-25.612,-20.981,-19.874,-13.266,-14.53,-18.975,-18.497,-16.227,-10.629,-10.629,-21.723,-11.129,-21.723,-11.129,-25.023,-4.611,-25.023,-26.304,-19.968,-24.938,-30.306,-26.304,-25.546,-25.736,-24.938,-22.227,-27.068,-25.546,-22.758,-19.622,-32.109,-28.242,3968.0,0.0,0.0,0,1688127061.9144,2023-06-30 14:11:01,Rest
119,0,-25.074,-21.473,-22.416,-12.74,-15.54,-17.419,-22.577,-14.161,-10.618,-10.618,-19.652,-13.167,-19.652,-13.167,-26.022,-4.094,-26.022,-27.814,-19.948,-20.814,-33.862,-27.814,-30.132,-28.784,-20.814,-25.791,-27.554,-30.132,-22.736,-20.627,-29.515,-27.189,3968.0,0.0,0.0,0,1688127061.9222,2023-06-30 14:11:01,Rest
120,0,-14.803,-10.693,-16.758,-8.116,-6.303,-9.717,-12.821,-7.999,1.688,1.688,-11.436,-2.395,-11.436,-2.395,-14.213,5.644,-14.213,-14.979,-12.243,-13.621,-18.971,-14.979,-17.806,-21.07,-13.621,-17.568,-16.768,-17.806,-15.541,-11.897,-16.166,-15.379,4096.0,0.0,0.0,0,1688127061.93,2023-06-30 14:11:01,Rest
121,0,-2.493,1.101,-0.347,7.261,4.462,1.051,2.561,3.792,13.982,13.982,0.871,12.464,0.871,12.464,0.146,19.471,0.146,-0.107,4.675,1.25,0.516,-0.107,4.241,-2.606,1.25,-3.718,6.303,4.241,-0.668,4.509,1.269,-3.581,4096.0,0.0,0.0,0,1688127061.9379,2023-06-30 14:11:01,Rest
122,0,2.12,9.809,6.825,13.401,4.97,8.735,6.657,9.423,14.992,14.992,6.506,14.501,6.506,14.501,4.756,22.525,4.756,2.455,10.818,8.933,0.515,2.455,4.749,2.519,8.933,0.384,9.371,4.749,5.48,12.189,2.805,-0.503,4096.0,0.0,0.0,0,1688127061.9457,2023-06-30 14:11:01,Rest
123,0,-1.98,5.701,-0.866,6.216,0.354,1.554,-0.01,3.779,6.268,6.268,1.376,3.728,1.376,3.728,-1.909,13.281,-1.909,0.403,3.635,2.264,-5.121,0.403,-4.477,-6.705,2.264,-5.764,-8.57,-4.477,-2.722,1.931,-7.444,-4.089,4096.0,0.0,0.0,0,1688127061.9535,2023-06-30 14:11:01,Rest
124,0,-7.614,-3.526,-4.452,2.623,-1.183,-4.595,-4.108,-0.836,-2.447,-2.447,-2.211,-3.448,-2.211,-3.448,-6.005,6.095,-6.005,1.427,2.607,-2.349,-3.066,1.427,-2.936,-8.235,-2.349,-7.295,-9.586,-2.936,-6.818,-1.657,-8.462,-6.646,4096.0,0.0,0.0,0,1688127061.9613,2023-06-30 14:11:01,Rest
125,0,-9.655,-1.474,-4.447,0.059,-1.182,1.557,-4.104,-4.421,-3.47,-3.47,-2.721,-5.494,-2.721,-5.494,-4.462,1.478,-4.462,-2.16,1.58,-1.322,-6.649,-2.16,-3.958,-8.739,-1.322,-2.165,0.67,-3.958,-3.225,5.517,-6.916,-7.152,4096.0,0.0,0.0,0,1688127061.9691,2023-06-30 14:11:01,Rest
126,0,-9.646,1.602,-9.053,-1.478,-0.669,0.018,-4.1,-8.003,1.657,1.657,-6.305,-6.001,-6.305,-6.001,-8.044,-0.572,-8.044,-7.281,-8.156,-3.882,-13.303,-7.281,-10.614,-12.316,-3.882,-2.675,-3.941,-10.614,-3.734,1.925,-11.52,-7.145,3968.0,0.0,0.0,0,1688127061.9769,2023-06-30 14:11:01,Rest
127,0,-0.414,5.699,-0.847,9.794,5.992,0.531,2.564,2.251,10.364,10.364,0.874,4.764,0.874,4.764,-2.913,9.162,-2.913,-0.102,-0.975,-1.829,-3.556,-0.102,-2.918,-0.521,-1.829,0.914,-3.425,-2.918,0.88,3.972,-7.41,-0.478,4096.0,0.0,0.0,0,1688127061.9847,2023-06-30 14:11:01,Rest
0,0,11.881,14.914,13.498,16.957,12.134,11.801,10.759,14.544,16.502,16.502,13.168,12.956,13.168,12.956,9.898,18.887,9.898,8.095,11.833,4.833,6.182,8.095,8.355,10.238,4.833,13.721,8.361,8.355,10.613,17.801,1.819,7.72,0.0,0.0,0.0,0,1688127061.9925,2023-06-30 14:11:01,Rest
1,0,2.136,8.239,1.701,3.62,3.925,6.666,-0.011,3.259,4.19,4.19,3.421,1.16,3.421,1.16,-0.358,8.11,-0.358,-4.208,0.551,-3.881,-6.632,-4.208,-3.436,-5.654,-3.881,7.559,0.669,-3.436,1.381,7.537,-6.38,0.027,0.0,0.0,0.0,0,1688127062.0004,2023-06-30 14:11:02,Rest
2,0,-16.822,-9.187,-15.719,-8.167,-6.838,-9.222,-14.868,-11.089,-8.622,-8.622,-12.976,-7.55,-12.976,-7.55,-17.264,-0.096,-17.264,-17.012,-12.77,-17.71,-18.921,-17.012,-20.851,-18.456,-17.71,-10.379,-16.751,-20.851,-13.477,-8.865,-19.181,-14.83,0.0,0.0,0.0,0,1688127062.0082,2023-06-30 14:11:02,Rest
3,0,-7.071,-0.469,-3.408,4.137,2.903,-2.041,-2.557,3.779,6.244,6.244,-2.205,6.289,-2.205,6.289,-4.439,15.274,-4.439,-3.162,1.075,-4.372,-5.582,-3.162,-8.023,-5.63,-4.372,0.39,-8.025,-8.023,-2.193,7.026,-7.379,-7.642,0.0,0.0,0.0,0,1688127062.016,2023-06-30 14:11:02,Rest
4,0,17.014,21.561,17.088,23.088,18.269,17.941,17.938,24.78,29.291,29.291,17.778,22.677,17.778,22.677,15.033,29.603,15.033,17.845,19.005,19.711,14.916,17.845,16.576,11.794,19.711,22.419,13.5,16.576,17.277,24.949,14.658,13.37,0.0,0.0,0.0,0,1688127062.0238,2023-06-30 14:11:02,Rest
5,0,17.51,24.613,18.096,24.602,20.3,23.559,18.944,25.78,30.799,30.799,21.858,27.265,21.858,27.265,16.555,27.524,16.555,19.364,21.548,22.765,21.049,19.364,20.658,16.393,22.765,20.347,21.171,20.658,18.797,23.9,18.742,17.967,0.0,0.0,0.0,0,1688127062.0316,2023-06-30 14:11:02,Rest
6,0,13.906,23.052,20.639,21.503,23.354,21.486,17.901,25.754,27.694,27.694,21.324,29.799,21.324,29.799,19.1,31.083,19.1,19.857,21.526,21.717,23.589,19.857,20.637,16.377,21.717,18.79,25.249,20.637,19.803,30.536,17.698,14.875,0.0,0.0,0.0,0,1688127062.0394,2023-06-30 14:11:02,Rest
7,0,31.823,37.373,34.963,36.851,35.114,31.711,32.227,39.561,38.937,38.937,34.11,38.479,34.11,38.479,32.913,46.933,32.913,37.256,36.361,39.626,39.447,37.256,38.548,28.144,39.626,36.189,39.568,38.548,35.664,46.899,33.562,28.18,0.0,0.0,0.0,0,1688127062.0472,2023-06-30 14:11:02,Rest
8,0,44.599,48.607,44.15,48.597,39.689,45.511,43.466,49.255,48.632,48.632,48.421,49.199,48.421,49.199,44.151,55.596,44.151,51.563,52.207,53.931,53.24,51.563,51.317,42.46,53.931,41.789,49.775,51.317,46.387,52.488,48.385,41.472,0.0,0.0,0.0,0,1688127062.055,2023-06-30 14:11:02,Rest
9,0,36.357,42.923,37.446,36.766,34.014,39.318,37.787,41.521,41.411,41.411,43.249,46.588,43.249,46.588,38.984,51.442,38.984,46.389,48.056,46.705,46.527,46.389,41.531,37.295,46.705,28.939,41.016,41.531,39.168,44.238,40.14,33.746,0.0,0.0,0.0,0,1688127062.0629,2023-06-30 14:11:02,Rest
10,0,32.735,36.22,32.285,30.581,28.345,29.033,31.089,33.283,30.099,30.099,35.522,35.783,35.522,35.783,33.309,47.292,33.309,40.707,39.299,37.437,38.796,40.707,33.805,30.597,37.437,26.861,32.265,33.805,31.957,37.534,29.854,27.052,0.0,0.0,0.0,0,1688127062.0707,2023-06-30 14:11:02,Rest
11,0,37.825,41.307,37.888,36.698,28.829,36.688,34.132,35.811,31.094,31.094,41.634,35.235,41.634,35.235,38.399,47.757,38.399,45.789,43.358,37.4,44.905,45.789,38.382,36.714,37.4,34.519,38.893,38.382,36.023,41.083,32.385,32.148,0.0,0.0,0.0,0,1688127062.0785,2023-06-30 14:11:02,Rest
12,0,29.59,38.704,32.215,28.465,26.238,34.09,27.438,31.164,29.013,29.013,34.932,32.638,34.932,32.638,31.701,40.537,31.701,37.034,37.167,28.653,34.614,37.034,29.635,28.993,28.653,27.312,32.194,29.635,32.401,35.406,23.644,25.969,0.0,0.0,0.0,0,1688127062.0863,2023-06-30 14:11:02,Rest
13,0,14.704,20.222,12.203,15.629,14.941,14.588,11.017,16.788,15.664,15.664,14.405,17.236,14.405,17.236,13.226,26.152,13.226,13.431,17.15,11.206,9.476,13.431,10.65,10.521,11.206,12.94,8.084,10.65,15.463,17.952,4.152,9.549,0.0,0.0,0.0,0,1688127062.0941,2023-06-30 14:11:02,Rest
14,0,12.64,15.591,10.141,15.613,10.316,11.5,11.006,15.747,12.062,12.062,13.878,13.633,13.878,13.633,12.701,22.539,12.701,7.27,14.571,8.121,9.466,7.27,9.614,11.535,8.121,13.439,6.539,9.614,11.861,19.984,4.661,7.49,0.0,0.0,0.0,0,1688127062.1019,2023-06-30 14:11:02,Rest
15,0,15.701,22.748,19.353,14.573,13.891,17.124,16.63,20.854,17.686,17.686,19.5,19.767,19.5,19.767,16.786,22.517,16.786,14.435,18.655,13.236,17.654,14.435,15.752,15.11,13.236,19.061,18.827,15.752,17.485,27.648,10.291,11.581,0.0,0.0,0.0,0,1688127062.1097,2023-06-30 14:11:02,Rest
16,0,6.976,14.528,9.087,8.923,9.779,9.934,5.343,10.587,12.033,12.033,8.722,11.038,8.722,11.038,4.474,13.785,4.474,6.224,6.853,8.099,3.292,6.224,6.003,4.336,8.099,10.333,6.001,6.003,9.782,13.788,-1.502,4.397,0.0,0.0,0.0,0,1688127062.1175,2023-06-30 14:11:02,Rest
17,0,-2.765,5.292,-0.656,6.352,4.134,5.314,-1.835,4.941,7.41,7.41,3.078,4.367,3.078,4.367,-0.653,10.697,-0.653,-4.541,1.723,1.944,-3.372,-4.541,-3.225,0.746,1.944,3.15,-5.276,-3.225,2.088,4.553,-7.136,-1.755,0.0,0.0,0.0,0,1688127062.1254,2023-06-30 14:11:02,Rest
18,0,3.386,12.971,7.029,6.858,8.228,8.894,6.876,14.67,15.087,15.087,10.247,15.121,10.247,15.121,5.495,18.371,5.495,2.636,9.406,2.966,6.878,2.636,3.439,4.843,2.966,10.832,6.513,3.439,7.721,12.745,1.58,2.858,0.0,0.0,0.0,0,1688127062.1332,2023-06-30 14:11:02,Rest
19,0,9.018,14.495,8.559,10.95,9.757,7.349,9.431,13.631,16.097,16.097,9.724,16.643,9.724,16.643,2.928,17.841,2.928,6.732,7.86,2.451,2.772,6.732,6.509,2.789,2.451,15.944,10.604,6.509,7.714,11.708,1.579,3.367,0.0,0.0,0.0,0,1688127062.141,2023-06-30 14:11:02,Rest
20,0,3.886,10.895,4.965,10.427,8.723,7.854,6.347,7.982,13.007,13.007,6.641,8.942,6.641,8.942,1.9,12.7,1.9,0.577,5.803,5.522,0.72,0.577,2.916,1.25,5.522,14.391,5.471,2.916,6.169,9.647,-0.472,0.802,0.0,0.0,0.0,0,1688127062.1488,2023-06-30 14:11:02,Rest
21,0,11.566,22.667,16.743,12.465,17.935,16.043,17.612,20.269,21.703,21.703,16.88,19.691,16.88,19.691,16.755,23.958,16.755,11.847,18.604,20.374,21.212,11.847,14.696,13.031,20.374,24.111,14.175,14.696,18.971,22.957,13.361,12.072,0.0,0.0,0.0,0,1688127062.1566,2023-06-30 14:11:02,Rest
22,0,33.584,38.013,32.095,27.822,29.701,27.81,33.476,33.569,30.39,30.39,35.306,37.09,35.306,37.09,31.596,45.451,31.596,37.451,36.004,35.21,38.097,37.451,33.125,29.925,35.21,37.407,30.042,33.125,33.296,35.23,28.204,29.478,0.0,0.0,0.0,0,1688127062.1644,2023-06-30 14:11:02,Rest
23,0,35.087,38.488,34.112,32.405,29.159,33.93,32.418,30.974,29.848,29.848,40.394,35.516,40.394,35.516,33.613,50.016,33.613,41.512,40.579,34.663,34.473,41.512,33.092,31.944,34.663,36.345,33.598,33.092,33.775,32.633,26.127,28.937,0.0,0.0,0.0,0,1688127062.1722,2023-06-30 14:11:02,Rest
24,0,19.683,30.252,24.344,15.979,18.883,24.162,18.041,22.746,20.084,20.084,26.009,21.136,26.009,21.136,23.846,33.06,23.846,22.515,27.219,19.771,22.655,22.515,20.251,16.543,19.771,25.55,21.781,20.251,22.983,22.867,12.781,15.588,0.0,0.0,0.0,0,1688127062.18,2023-06-30 14:11:02,Rest
25,0,15.565,23.562,15.098,11.352,12.204,14.404,12.387,16.063,8.793,8.793,16.249,14.967,16.249,14.967,13.576,22.781,13.576,13.271,13.871,7.968,13.411,13.271,13.058,10.891,7.968,20.401,9.976,13.058,15.275,18.233,4.059,9.937,0.0,0.0,0.0,0,1688127062.1879,2023-06-30 14:11:02,Rest
26,0,19.648,26.1,18.157,21.075,16.803,21.049,19.035,17.584,13.907,13.907,21.868,20.587,21.868,20.587,16.636,28.393,16.636,19.918,20.005,12.571,16.471,19.918,14.07,17.54,12.571,23.967,14.065,14.07,19.871,22.313,9.69,17.099,0.0,0.0,0.0,0,1688127062.1957,2023-06-30 14:11:02,Rest
27,0,21.165,33.758,28.898,24.127,23.446,27.688,23.627,25.764,26.701,26.701,25.945,26.202,25.945,26.202,23.792,32.976,23.792,23.996,28.694,19.731,23.627,23.996,19.691,19.059,19.731,30.603,19.174,19.691,27.536,27.926,16.853,25.279,0.0,0.0,0.0,0,1688127062.2035,2023-06-30 14:11:02,Rest
28,0,20.632,28.602,25.282,23.079,21.373,21.513,22.066,25.738,25.138,25.138,21.308,24.639,21.308,24.639,19.669,30.893,19.669,18.849,18.932,15.1,16.944,18.849,19.159,16.479,15.1,27.498,11.982,19.159,22.897,23.8,12.737,20.131,0.0,0.0,0.0,0,1688127062.2113,2023-06-30 14:11:02,Rest
29,0,8.316,14.228,8.351,15.883,11.618,11.245,12.822,15.978,12.305,12.305,12.578,15.393,12.578,15.393,6.842,23.69,6.842,4.486,5.593,4.839,3.094,4.486,4.283,6.728,4.839,11.077,3.774,4.283,8.53,8.919,1.454,5.766,0.0,0.0,0.0,0,1688127062.2191,2023-06-30 14:11:02,Rest
30,0,-4.501,8.066,0.658,5.109,6.484,3.037,3.076,10.327,6.657,6.657,2.831,9.23,2.831,9.23,-2.899,15.47,-2.899,-4.74,4.05,1.248,-1.007,-4.74,-3.918,-5.574,1.248,0.82,1.208,-3.918,1.349,-2.36,-3.671,-0.9,0.0,0.0,0.0,0,1688127062.2269,2023-06-30 14:11:02,Rest
31,0,4.726,12.669,9.879,11.251,12.625,8.669,8.196,15.952,10.237,10.237,6.927,14.343,6.927,14.343,2.227,22.626,2.227,6.535,9.682,7.907,8.728,6.535,7.869,1.092,7.907,10.553,5.818,7.869,8.008,4.814,3.505,6.273,0.0,0.0,0.0,0,1688127062.2347,2023-06-30 14:11:02,Rest
32,0,12.405,16.755,16.017,18.413,18.247,19.419,16.384,21.571,15.862,15.862,17.679,19.452,17.679,19.452,10.934,30.288,10.934,12.676,12.234,11.997,13.842,12.676,11.96,12.361,11.997,17.202,12.472,11.96,14.147,15.056,10.162,9.853,4096.0,0.0,0.0,0,1688127062.2425,2023-06-30 14:11:02,Rest
33,0,0.61,11.615,7.292,7.123,6.958,11.715,6.634,10.791,10.723,10.723,9.976,11.236,9.976,11.236,5.288,14.377,5.288,-0.144,6.074,4.301,3.07,-0.144,0.677,2.103,4.301,6.939,8.873,0.677,6.961,8.38,6.053,2.159,4096.0,0.0,0.0,0,1688127062.2504,2023-06-30 14:11:02,Rest
34,0,2.659,11.091,6.26,7.116,1.828,5.556,5.091,6.17,7.126,7.126,6.892,9.688,6.892,9.688,3.746,12.825,3.746,5.492,8.629,6.858,5.116,5.492,8.361,1.589,6.858,8.469,8.865,8.361,6.954,6.835,7.584,1.644,4096.0,0.0,0.0,0,1688127062.2582,2023-06-30 14:11:02,Rest
35,0,24.685,29.523,26.233,26.064,22.319,24.506,26.09,26.656,21.976,21.976,29.939,26.584,29.939,26.584,24.747,42.526,24.747,32.638,29.625,28.88,32.263,32.638,32.943,25.665,28.88,31.514,27.811,32.943,26.415,25.784,25.507,17.524,4096.0,0.0,0.0,0,1688127062.266,2023-06-30 14:11:02,Rest
36,0,31.32,41.789,37.478,32.186,32.543,33.703,32.724,36.363,30.663,30.663,41.18,34.755,41.18,34.755,35.993,48.119,35.993,36.704,40.354,38.073,41.452,36.704,35.472,32.812,38.073,41.729,33.931,35.472,37.147,33.443,36.753,27.753,4096.0,0.0,0.0,0,1688127062.2738,2023-06-30 14:11:02,Rest
37,0,22.068,31.501,26.17,23.957,16.629,20.861,19.884,21.982,17.825,17.825,26.282,23.449,26.282,23.449,23.661,25.017,23.661,22.835,25.969,25.74,23.48,22.835,20.579,18.947,25.74,30.416,18.528,20.579,26.863,22.651,28.007,24.139,4096.0,0.0,0.0,0,1688127062.2816,2023-06-30 14:11:02,Rest
38,0,16.922,22.248,18.459,19.835,10.977,18.279,16.79,17.862,9.61,9.61,18.571,14.716,18.571,14.716,15.441,17.82,15.441,16.665,14.672,14.443,13.21,16.665,16.46,14.317,14.443,25.263,12.362,16.46,19.152,16.993,17.732,17.455,4096.0,0.0,0.0,0,1688127062.2894,2023-06-30 14:11:02,Rest
