COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
5,0,66.205,-148.321,-168.522,-132.192,-120.171,-132.716,-941.35,-238.978,-65.255,-339.997,-174.701,-97.52,-202.183,-367.323,-366.693,-179.336,603.568,-330.127,-217.258,-473.57,-572.95,-140.637,-165.36,-459.648,-341.758,-3043.51,-498.609,-258.572,-190.166,-103.793,-103.493,-386.357,0.0,0.0,225.0,0,1688564273.2181,2023-07-05 15:37:53,Rest
6,0,59.479,-157.394,-179.111,-140.257,-122.612,-140.78,-947.581,-238.227,-80.047,-352.465,-185.285,-111.768,-211.715,-376.69,-370.937,-183.768,586.571,-344.142,-228.312,-481.293,-581.599,-153.304,-172.879,-468.923,-351.15,-3058.909,-508.357,-270.097,-194.074,-103.177,-89.045,-391.606,0.0,0.0,223.0,0,1688564273.2258,2023-07-05 15:37:53,Rest
7,0,60.444,-171.069,-186.105,-143.703,-139.908,-148.837,-957.392,-237.476,-88.676,-358.26,-189.198,-120.365,-219.188,-383.485,-371.078,-181.022,569.078,-352.507,-237.305,-486.447,-589.726,-160.323,-178.854,-476.651,-357.971,-3078.904,-515.02,-284.171,-206.175,-112.296,-79.222,-399.924,0.0,0.0,222.0,0,1688564273.2336,2023-07-05 15:37:53,Rest
8,0,64.994,-180.119,-193.603,-154.318,-147.453,-155.348,-967.193,-232.116,-97.297,-363.537,-191.058,-122.294,-221.53,-381.565,-369.683,-175.718,557.238,-358.814,-243.216,-494.67,-585.55,-163.749,-188.921,-475.662,-350.441,-3091.194,-508.358,-293.621,-215.191,-113.208,-59.676,-411.819,0.0,0.0,208.0,0,1688564273.2413,2023-07-05 15:37:53,Rest
9,0,68.003,-181.988,-200.582,-163.385,-145.768,-159.803,-970.837,-224.199,-103.859,-365.223,-206.237,-130.881,-222.333,-376.06,-369.825,-176.567,544.898,-366.652,-251.169,-510.057,-593.162,-167.684,-193.343,-475.698,-340.869,-3093.226,-504.263,-297.426,-216.513,-105.41,-32.464,-414.994,0.0,0.0,193.0,0,1688564273.249,2023-07-05 15:37:53,Rest
10,0,71.009,-184.368,-204.48,-164.759,-150.233,-162.205,-972.94,-219.364,-107.854,-359.735,-220.375,-135.361,-225.697,-375.172,-361.771,-172.804,539.742,-371.409,-258.09,-520.305,-611.524,-171.615,-194.687,-478.296,-332.331,-3104.99,-509.394,-305.838,-223.468,-107.866,-9.89,-418.677,0.0,0.0,212.0,0,1688564273.2568,2023-07-05 15:37:53,Rest
11,0,77.085,-191.356,-212.472,-172.278,-154.181,-165.117,-971.967,-217.608,-113.894,-358.863,-225.278,-136.25,-226.496,-377.358,-354.237,-167.508,529.981,-372.062,-261.931,-524.396,-617.06,-175.029,-202.177,-480.38,-327.901,-3120.84,-512.983,-318.852,-234.003,-112.369,8.051,-429.529,0.0,0.0,217.0,0,1688564273.2646,2023-07-05 15:37:53,Rest
12,0,85.718,-200.386,-218.407,-177.229,-160.687,-170.587,-971.507,-215.853,-117.878,-361.578,-227.102,-147.897,-226.782,-380.567,-361.055,-174.001,508.446,-376.301,-267.304,-528.482,-624.64,-180.49,-205.561,-481.949,-323.987,-3115.67,-509.909,-326.218,-236.843,-106.109,29.56,-432.174,0.0,0.0,217.0,0,1688564273.2724,2023-07-05 15:37:53,Rest
13,0,90.243,-205.309,-215.115,-170.392,-169.748,-173.49,-980.782,-204.879,-118.273,-362.241,-227.899,-155.946,-237.314,-385.822,-364.28,-177.413,501.79,-385.146,-272.16,-529.491,-643.483,-190.555,-204.33,-488.127,-310.343,-3106.919,-508.374,-334.088,-236.606,-102.417,52.072,-426.618,0.0,0.0,221.0,0,1688564273.2801,2023-07-05 15:37:53,Rest
14,0,88.103,-202.542,-211.314,-167.148,-157.283,-170.755,-987.485,-184.694,-120.204,-369.563,-231.257,-152.204,-245.785,-393.633,-359.305,-172.113,513.584,-391.421,-272.4,-533.06,-648.987,-197.537,-203.614,-496.86,-298.761,-3110.472,-507.354,-347.074,-237.907,-97.191,82.246,-421.069,0.0,0.0,208.0,0,1688564273.2879,2023-07-05 15:37:53,Rest
