COUNTER,INTERPOLATED,Cz,Fz,Fp1,F7,F3,FC1,C3,FC5,FT9,T7,CP5,CP1,P3,P7,PO9,O1,Pz,Oz,O2,PO10,P8,P4,CP2,CP6,T8,FT10,FC6,C4,FC2,F4,F8,Fp2,HighBitFlex,SaturationFlag,RAW_CQ,MARKER_HARDWARE,MARKERS,Human Readable Time,New Label
25,0,-313.862,-87.27,-636.817,-361.759,-113.061,-147.382,-200.932,-230.199,-302.088,-180.639,-314.787,-272.963,-205.914,-141.581,-298.261,-184.314,-208.493,-215.846,-199.747,-231.337,-225.028,-224.994,-197.073,-185.655,-173.809,-297.465,-165.934,-166.096,-184.487,-91.808,-143.637,-465.212,0.0,0.0,193.0,0,1690553923.1471,2023-07-28 16:18:43,Rest
26,0,-324.307,-93.33,-649.5,-374.205,-122.17,-154.919,-207.391,-236.629,-312.032,-186.606,-316.009,-277.813,-214.93,-144.001,-303.598,-191.302,-215.969,-225.364,-208.769,-240.839,-236.074,-235.528,-206.097,-193.154,-180.295,-304.34,-171.404,-167.467,-187.888,-98.888,-149.641,-481.653,0.0,0.0,206.0,0,1690553923.155,2023-07-28 16:18:43,Rest
27,0,-333.716,-96.823,-657.56,-385.101,-129.22,-160.4,-213.332,-252.274,-324.528,-197.691,-326.964,-288.294,-222.399,-147.443,-312.516,-196.746,-222.925,-231.286,-216.245,-249.82,-243.522,-244.514,-214.088,-203.207,-188.824,-311.208,-173.794,-176.521,-190.774,-98.79,-153.077,-486.295,0.0,0.0,202.0,0,1690553923.1628,2023-07-28 16:18:43,Rest
28,0,-340.555,-95.702,-652.804,-384.204,-130.115,-160.239,-209.02,-255.095,-328.814,-207.739,-338.932,-291.08,-219.103,-149.345,-317.327,-197.062,-221.678,-227.981,-213.467,-247.521,-241.742,-241.708,-211.825,-200.442,-188.635,-308.848,-171.059,-175.832,-191.096,-99.715,-147.801,-478.636,0.0,0.0,204.0,0,1690553923.1708,2023-07-28 16:18:43,Rest
29,0,-341.239,-90.483,-648.565,-383.307,-131.01,-156.493,-210.348,-250.229,-325.924,-204.457,-337.568,-287.715,-215.298,-147.659,-321.108,-196.865,-218.382,-227.753,-211.716,-243.687,-238.426,-239.417,-207.515,-195.631,-185.373,-303.928,-167.301,-166.947,-188.856,-98.591,-145.604,-475.596,0.0,0.0,209.0,0,1690553923.1786,2023-07-28 16:18:43,Rest
30,0,-339.361,-86.806,-656.625,-389.072,-130.366,-156.849,-217.31,-249.467,-327.135,-201.691,-334.669,-291.013,-222.767,-150.585,-327.959,-199.742,-220.725,-230.087,-215.603,-250.616,-240.749,-243.788,-210.893,-201.07,-188.261,-310.284,-166.622,-173.952,-189.691,-95.419,-149.557,-484.854,0.0,0.0,203.0,0,1690553923.1865,2023-07-28 16:18:43,Rest
31,0,-343.12,-90.306,-663.653,-386.633,-127.162,-161.302,-219.654,-252.804,-335.004,-210.711,-338.433,-294.821,-225.618,-154.533,-330.193,-201.591,-223.066,-213.463,-215.388,-253.439,-245.632,-248.155,-214.269,-203.943,-189.097,-314.585,-169.529,-178.901,-191.039,-95.835,-146.846,-493.079,0.0,0.0,204.0,0,1690553923.1943,2023-07-28 16:18:43,Rest
32,0,-351.486,-93.801,-665.551,-386.247,-130.621,-162.166,-220.459,-258.186,-340.305,-216.136,-346.292,-299.137,-222.319,-153.353,-332.936,-204.976,-224.38,-191.22,-213.123,-251.136,-248.46,-250.981,-214.567,-202.715,-191.982,-310.684,-176.019,-173.087,-192.897,-100.863,-144.137,-495.659,3840.0,0.0,0.0,0,1690553923.2022,2023-07-28 16:18:43,Rest
33,0,-360.356,-92.683,-671.033,-399.181,-137.663,-165.077,-225.362,-259.465,-342.014,-211.309,-356.191,-306.01,-228.756,-156.786,-340.8,-209.382,-231.84,-200.251,-216.496,-257.033,-252.822,-254.828,-218.963,-209.172,-203.573,-320.619,-180.454,-180.086,-199.364,-105.885,-154.239,-505.922,3840.0,0.0,0.0,0,1690553923.21,2023-07-28 16:18:43,Rest
34,0,-364.094,-93.615,-672.924,-404.417,-137.013,-168.499,-223.599,-256.644,-345.77,-211.61,-357.372,-307.241,-235.188,-162.265,-342.509,-209.684,-234.682,-224.641,-221.403,-261.387,-257.18,-256.623,-220.281,-212.549,-209.005,-332.594,-179.249,-188.103,-200.189,-104.242,-162.794,-516.687,3840.0,0.0,0.0,0,1690553923.2179,2023-07-28 16:18:43,Rest
35,0,-358.094,-90.96,-670.202,-399.402,-130.728,-166.281,-221.327,-255.363,-349.011,-217.034,-350.867,-304.372,-229.317,-159.541,-338.58,-210.499,-228.812,-233.126,-223.23,-261.125,-254.874,-256.366,-217.499,-209.775,-207.771,-328.675,-181.631,-181.767,-195.378,-100.552,-160.582,-517.707,3712.0,0.0,0.0,0,1690553923.2257,2023-07-28 16:18:43,Rest
36,0,-357.736,-87.795,-672.605,-404.638,-132.134,-167.651,-232.888,-256.644,-355.322,-223.989,-357.689,-309.703,-230.112,-160.918,-346.438,-214.9,-232.682,-235.966,-226.081,-267.012,-256.668,-260.721,-222.917,-214.688,-213.199,-332.958,-187.085,-185.684,-198.769,-102.5,-163.496,-520.776,3712.0,0.0,0.0,0,1690553923.2335,2023-07-28 16:18:43,Rest
37,0,-368.137,-95.904,-679.617,-415.504,-139.687,-173.119,-246.488,-264.072,-366.237,-231.45,-369.114,-316.053,-240.128,-168.954,-359.924,-217.246,-244.232,-238.292,-231.49,-272.38,-265.633,-266.095,-230.378,-218.572,-214.523,-345.945,-186.386,-194.207,-205.743,-106.496,-168.967,-525.89,3840.0,0.0,0.0,0,1690553923.2413,2023-07-28 16:18:43,Rest
38,0,-370.331,-102.468,-685.085,-416.625,-141.596,-172.946,-242.143,-272.517,-369.457,-232.243,-369.769,-316.249,-241.937,-168.273,-363.663,-220.103,-244.5,-229.857,-232.283,-273.645,-266.904,-266.854,-231.173,-218.353,-211.234,-342.013,-183.125,-190.939,-207.074,-106.39,-164.7,-527.926,3584.0,0.0,0.0,0,1690553923.249,2023-07-28 16:18:43,Rest
39,0,-369.448,-99.804,-690.548,-420.819,-142.479,-175.847,-237.29,-272.757,-370.112,-233.548,-375.035,-321.056,-243.745,-167.593,-370.472,-228.08,-243.743,-232.188,-233.588,-279.519,-268.174,-270.173,-235.04,-224.283,-217.683,-342.183,-185.504,-192.285,-209.428,-109.87,-161.974,-541.23,3584.0,0.0,0.0,0,1690553923.2568,2023-07-28 16:18:43,Rest
40,0,-381.886,-102.778,-698.054,-432.182,-149.509,-182.331,-245.762,-274.534,-380.5,-245.609,-390.029,-333.031,-253.235,-176.647,-382.909,-231.438,-252.721,-248.862,-242.576,-286.924,-278.152,-278.1,-241.465,-228.669,-225.15,-356.185,-189.417,-201.827,-213.83,-114.883,-171.033,-556.058,3712.0,0.0,0.0,0,1690553923.2645,2023-07-28 16:18:43,Rest
41,0,-389.701,-106.774,-702.992,-434.311,-154.483,-183.686,-250.127,-281.431,-386.78,-252.536,-396.299,-339.87,-254.006,-179.544,-384.063,-231.206,-255.03,-250.663,-248.481,-292.272,-281.46,-281.92,-241.224,-227.416,-225.437,-357.878,-189.74,-202.65,-214.64,-111.182,-177.01,-553.453,3584.0,0.0,0.0,0,1690553923.2723,2023-07-28 16:18:43,Rest
42,0,-384.188,-104.618,-706.9,-429.778,-152.791,-184.014,-245.778,-282.687,-384.344,-249.21,-397.44,-338.505,-252.215,-177.315,-383.679,-236.098,-253.75,-246.314,-245.671,-297.615,-278.617,-282.663,-242.519,-232.312,-228.286,-353.422,-188.525,-201.423,-214.938,-107.997,-172.735,-551.875,3840.0,0.0,0.0,0,1690553923.28,2023-07-28 16:18:43,Rest
43,0,-387.39,-108.099,-711.828,-436.008,-156.737,-186.392,-252.705,-284.966,-392.669,-253.059,-402.678,-337.142,-259.135,-182.261,-389.443,-238.936,-262.718,-254.777,-247.987,-298.855,-284.486,-285.966,-247.912,-237.715,-231.131,-359.216,-189.874,-206.344,-218.822,-116.086,-173.586,-562.594,3584.0,0.0,0.0,0,1690553923.2879,2023-07-28 16:18:43,Rest
44,0,-397.761,-112.09,-713.678,-444.282,-165.802,-187.742,-261.161,-295.439,-401.498,-258.954,-404.324,-341.416,-262.462,-183.615,-388.541,-236.136,-266.554,-258.108,-253.887,-299.068,-287.788,-288.242,-248.176,-235.428,-230.9,-361.931,-194.295,-209.724,-221.164,-123.654,-178.536,-567.667,3712.0,0.0,0.0,0,1690553923.2956,2023-07-28 16:18:43,Rest
45,0,-399.925,-110.441,-713.989,-444.35,-169.735,-190.116,-254.24,-299.755,-399.559,-260.744,-405.969,-347.735,-259.126,-182.407,-387.64,-237.436,-261.676,-254.264,-250.559,-303.38,-286.988,-290.003,-248.441,-236.217,-236.305,-364.13,-195.637,-209.514,-221.455,-124.555,-176.82,-567.611,3840.0,0.0,0.0,0,1690553923.3034,2023-07-28 16:18:43,Rest
46,0,-403.624,-112.38,-717.373,-446.979,-171.614,-191.975,-250.4,-300.479,-405.307,-268.68,-417.346,-350.973,-262.965,-189.397,-399.548,-241.81,-266.538,-263.743,-250.308,-307.175,-292.849,-295.861,-253.828,-242.128,-243.241,-370.426,-197.491,-210.329,-224.308,-125.968,-178.693,-574.216,3712.0,0.0,0.0,0,1690553923.3111,2023-07-28 16:18:43,Rest
47,0,-409.368,-115.341,-722.804,-454.217,-176.566,-193.32,-261.42,-304.79,-415.661,-277.633,-426.663,-355.233,-266.289,-193.818,-407.858,-244.642,-272.419,-272.701,-259.792,-311.991,-298.191,-299.663,-257.16,-243.423,-247.096,-371.081,-200.367,-213.193,-226.645,-125.842,-186.199,-579.277,3584.0,0.0,0.0,0,1690553923.319,2023-07-28 16:18:43,Rest
48,0,-410.495,-114.201,-723.105,-456.324,-177.414,-198.25,-270.38,-304.997,-416.782,-280.429,-428.285,-362.05,-264.485,-191.575,-407.45,-245.934,-269.585,-269.354,-263.118,-316.29,-296.356,-299.364,-255.366,-242.667,-254.021,-372.759,-200.167,-214.004,-225.394,-124.691,-187.55,-581.259,3840.0,0.0,0.0,0,1690553923.3268,2023-07-28 16:18:43,Rest
49,0,-415.208,-116.136,-723.407,-460.991,-177.748,-199.589,-274.721,-305.717,-419.439,-287.321,-433.493,-364.249,-266.27,-193.433,-412.678,-245.688,-271.877,-270.622,-258.244,-316.486,-299.134,-302.65,-256.135,-242.425,-257.865,-378.021,-204.065,-211.741,-225.168,-128.665,-184.8,-586.826,3712.0,0.0,0.0,0,1690553923.3347,2023-07-28 16:18:43,Rest
50,0,-423.502,-118.582,-729.343,-468.727,-184.231,-197.34,-282.643,-312.583,-428.753,-294.718,-440.744,-365.422,-271.127,-194.777,-416.876,-246.467,-276.216,-274.962,-260.548,-318.731,-302.933,-305.422,-261.514,-245.768,-257.608,-378.156,-213.083,-215.628,-228.529,-133.147,-190.251,-592.387,3840.0,0.0,0.0,0,1690553923.3425,2023-07-28 16:18:43,Rest
51,0,-424.103,-121.537,-734.762,-469.795,-189.682,-201.241,-284.409,-315.345,-430.886,-292.887,-445.426,-367.618,-273.93,-195.606,-415.947,-250.319,-275.427,-277.761,-267.972,-321.998,-304.167,-303.067,-265.864,-251.67,-262.473,-383.413,-211.333,-223.609,-231.887,-136.088,-196.208,-598.967,3840.0,0.0,0.0,0,1690553923.3505,2023-07-28 16:18:43,Rest
52,0,-423.167,-128.075,-735.564,-467.276,-194.615,-204.626,-283.1,-319.64,-433.529,-295.155,-449.591,-367.25,-275.705,-200.534,-417.58,-251.606,-280.275,-281.582,-271.29,-321.676,-306.424,-303.276,-265.085,-251.931,-267.846,-392.251,-204.461,-223.385,-232.68,-141.075,-197.549,-607.077,3584.0,0.0,0.0,0,1690553923.3583,2023-07-28 16:18:43,Rest
53,0,-426.33,-125.898,-737.902,-469.37,-198.519,-200.323,-284.354,-325.468,-441.805,-303.569,-449.142,-367.908,-276.966,-200.846,-422.285,-251.354,-284.093,-282.325,-272.043,-323.404,-306.63,-308.096,-266.357,-250.654,-265.017,-389.809,-207.331,-220.601,-232.447,-139.909,-198.376,-608.007,3840.0,0.0,0.0,0,1690553923.3662,2023-07-28 16:18:43,Rest
54,0,-426.928,-119.112,-740.75,-476.073,-194.734,-203.196,-282.533,-320.532,-443.412,-302.754,-446.643,-371.126,-278.738,-199.108,-426.474,-253.152,-278.174,-281.53,-274.333,-326.666,-305.299,-307.276,-269.677,-253.99,-262.19,-390.444,-209.685,-224.478,-232.727,-136.183,-198.69,-607.399,3840.0,0.0,0.0,0,1690553923.374,2023-07-28 16:18:43,Rest
55,0,-427.013,-126.678,-741.547,-478.671,-194.027,-210.165,-280.713,-313.551,-443.993,-298.865,-449.271,-369.218,-281.021,-203.007,-432.707,-255.972,-282.506,-288.933,-278.669,-325.828,-309.604,-305.944,-268.895,-255.273,-265.002,-398.251,-207.426,-227.328,-235.568,-142.194,-194.393,-612.427,3456.0,0.0,0.0,0,1690553923.3819,2023-07-28 16:18:43,Rest
56,0,-429.148,-130.649,-740.805,-474.606,-201.006,-207.394,-286.068,-317.336,-449.697,-302.664,-448.821,-367.312,-278.691,-203.829,-435.348,-254.692,-288.372,-290.694,-278.391,-326.014,-310.832,-308.199,-266.577,-251.944,-267.811,-396.828,-207.731,-223.514,-234.308,-145.638,-192.662,-613.863,3712.0,0.0,0.0,0,1690553923.3897,2023-07-28 16:18:43,Rest
57,0,-425.645,-118.736,-734.429,-470.033,-194.145,-200.526,-287.831,-317.531,-447.71,-300.825,-442.737,-366.945,-271.752,-198.502,-432.352,-248.29,-277.325,-282.718,-270.94,-324.663,-303.349,-303.793,-261.187,-248.106,-267.03,-390.283,-202.912,-218.68,-223.827,-133.71,-193.494,-604.028,3840.0,0.0,0.0,0,1690553923.3976,2023-07-28 16:18:43,Rest
58,0,-419.584,-114.006,-726.522,-468.026,-184.729,-196.74,-285.494,-313.628,-442.14,-294.376,-445.368,-364.016,-267.382,-196.254,-431.919,-241.894,-268.85,-281.411,-266.058,-319.216,-298.434,-296.317,-253.754,-242.734,-262.153,-387.844,-191.951,-215.9,-215.407,-125.379,-187.152,-596.764,3712.0,0.0,0.0,0,1690553923.4055,2023-07-28 16:18:43,Rest
59,0,-424.287,-119.015,-727.333,-464.996,-194.79,-197.055,-289.819,-316.9,-445.284,-298.18,-453.12,-366.726,-268.139,-197.595,-434.561,-242.164,-275.242,-284.716,-268.866,-318.896,-302.235,-300.631,-256.062,-243.516,-260.866,-388.993,-193.808,-215.172,-218.777,-135.5,-183.379,-597.704,3712.0,0.0,0.0,0,1690553923.4132,2023-07-28 16:18:43,Rest
60,0,-435.134,-119.921,-733.265,-464.019,-203.305,-202.494,-295.677,-320.169,-449.449,-308.128,-457.277,-375.581,-272.482,-203.545,-438.225,-250.119,-280.602,-288.529,-273.208,-326.262,-307.568,-309.04,-264.515,-251.982,-271.876,-396.289,-204.373,-217.518,-224.706,-145.611,-192.93,-606.328,3712.0,0.0,0.0,0,1690553923.421,2023-07-28 16:18:43,Rest
61,0,-438.285,-122.875,-736.118,-467.654,-200.54,-206.902,-298.968,-323.435,-453.098,-312.943,-463.48,-380.841,-277.333,-209.489,-444.959,-256.016,-282.37,-296.438,-277.545,-333.108,-310.334,-311.804,-266.299,-256.853,-283.899,-405.626,-209.292,-223.448,-227.555,-148.026,-203.495,-619.042,3712.0,0.0,0.0,0,1690553923.4287,2023-07-28 16:18:43,Rest
62,0,-436.31,-127.875,-738.456,-475.383,-206.487,-206.183,-301.743,-329.772,-459.305,-315.192,-467.627,-385.07,-279.617,-206.206,-450.662,-255.248,-286.186,-301.264,-280.854,-337.898,-316.171,-315.591,-266.545,-257.621,-286.689,-412.393,-212.669,-227.323,-232.963,-154.026,-205.853,-624.57,3712.0,0.0,0.0,0,1690553923.4365,2023-07-28 16:18:43,Rest
63,0,-441.509,-129.284,-740.279,-481.568,-212.428,-208.538,-303.49,-329.954,-458.333,-316.413,-465.623,-388.272,-280.874,-205.487,-450.724,-255.505,-286.413,-297.377,-280.061,-340.634,-320.978,-318.349,-269.865,-258.388,-289.989,-415.054,-215.017,-225.559,-234.267,-157.458,-205.647,-619.847,3712.0,0.0,0.0,0,1690553923.4442,2023-07-28 16:18:43,Rest
64,0,-448.239,-132.229,-740.051,-477.5,-210.679,-210.891,-300.113,-326.551,-451.727,-313.535,-466.182,-383.785,-283.667,-211.942,-450.273,-258.836,-285.102,-296.055,-278.756,-338.757,-319.12,-317.519,-270.62,-257.105,-296.359,-414.639,-215.315,-224.309,-229.934,-154.739,-207.491,-620.252,0.0,0.0,167.0,0,1690553923.452,2023-07-28 16:18:43,Rest
65,0,-448.816,-135.17,-742.385,-475.998,-219.69,-211.705,-298.788,-331.347,-455.886,-315.271,-469.814,-384.426,-286.97,-211.73,-455.458,-259.601,-290.452,-301.907,-283.088,-341.492,-321.875,-319.763,-273.935,-260.434,-301.185,-419.348,-222.272,-230.232,-233.803,-163.806,-212.407,-630.39,0.0,0.0,231.0,0,1690553923.4597,2023-07-28 16:18:43,Rest
66,0,-451.441,-136.572,-746.765,-485.768,-230.229,-214.055,-300.026,-336.139,-463.628,-324.69,-471.906,-393.263,-288.22,-212.543,-462.175,-260.879,-294.772,-307.24,-288.953,-349.347,-327.189,-323.541,-276.735,-265.809,-303.446,-427.637,-229.222,-233.588,-239.717,-176.45,-215.78,-636.42,0.0,0.0,174.0,0,1690553923.4676,2023-07-28 16:18:43,Rest
67,0,-454.576,-137.972,-744.994,-485.282,-224.363,-213.328,-297.677,-331.192,-464.188,-324.365,-474.508,-394.406,-287.931,-218.99,-465.811,-263.692,-291.404,-304.884,-288.152,-346.948,-322.763,-321.169,-272.872,-261.957,-299.044,-422.087,-221.82,-230.793,-235.379,-173.2,-208.904,-635.783,0.0,0.0,230.0,0,1690553923.4753,2023-07-28 16:18:43,Rest
68,0,-448.486,-135.785,-743.224,-473.014,-219.016,-210.553,-293.793,-326.762,-465.261,-318.405,-478.132,-391.963,-285.594,-214.673,-467.394,-260.354,-288.038,-304.579,-284.277,-343.528,-318.342,-319.31,-271.575,-257.084,-295.671,-416.029,-213.914,-230.05,-232.069,-167.391,-206.134,-637.197,0.0,0.0,231.0,0,1690553923.4831,2023-07-28 16:18:43,Rest
69,0,-443.426,-131.038,-746.58,-473.053,-224.944,-211.88,-292.987,-329.509,-469.919,-325.772,-478.678,-394.645,-286.333,-209.847,-470.513,-258.045,-289.287,-318.619,-288.091,-350.869,-323.146,-320.016,-274.889,-259.901,-299.986,-424.323,-215.749,-230.844,-234.399,-170.81,-212.076,-637.584,0.0,0.0,228.0,0,1690553923.4908,2023-07-28 16:18:43,Rest
70,0,-445.032,-130.907,-747.37,-477.191,-229.842,-212.692,-291.157,-334.815,-472.011,-333.13,-475.638,-392.201,-287.071,-215.785,-471.067,-263.422,-290.535,-334.182,-293.439,-351.03,-322.311,-316.11,-274.102,-261.178,-302.76,-426.972,-215.533,-230.101,-232.628,-170.639,-209.302,-634.898,0.0,0.0,228.0,0,1690553923.4986,2023-07-28 16:18:43,Rest
71,0,-442.538,-131.289,-745.598,-474.152,-228.588,-209.406,-290.866,-337.042,-472.051,-329.211,-476.187,-387.198,-284.223,-215.057,-470.084,-263.671,-287.17,-330.774,-289.559,-343.507,-317.89,-311.695,-272.291,-257.843,-300.92,-420.91,-211.219,-229.359,-229.321,-167.907,-202.945,-639.386,0.0,0.0,230.0,0,1690553923.5063,2023-07-28 16:18:43,Rest
72,0,-441.071,-129.621,-747.414,-476.239,-226.822,-209.709,-296.211,-334.656,-473.628,-329.906,-480.322,-390.397,-283.426,-210.231,-473.2,-259.309,-286.371,-316.611,-284.146,-345.213,-320.134,-314.97,-272.019,-257.585,-300.619,-421.513,-212.033,-229.642,-229.092,-170.813,-207.865,-648.992,0.0,0.0,217.0,0,1690553923.5142,2023-07-28 16:18:43,Rest
73,0,-442.679,-130.516,-746.667,-477.812,-227.62,-211.036,-298.476,-330.735,-474.179,-332.138,-478.817,-390.519,-282.631,-213.607,-473.751,-260.074,-287.109,-306.048,-283.35,-346.404,-317.764,-315.167,-266.112,-256.303,-296.22,-420.067,-214.382,-226.851,-225.789,-173.716,-207.657,-647.319,0.0,0.0,224.0,0,1690553923.5221,2023-07-28 16:18:43,Rest
74,0,-441.212,-129.873,-740.797,-469.65,-230.979,-208.263,-296.128,-327.33,-470.631,-327.195,-474.239,-387.567,-275.688,-212.881,-469.179,-259.302,-281.699,-301.643,-279.993,-339.91,-312.324,-308.704,-262.259,-251.436,-292.85,-412.987,-212.631,-224.062,-220.952,-175.079,-196.691,-634.888,0.0,0.0,190.0,0,1690553923.53,2023-07-28 16:18:43,Rest
75,0,-445.894,-130.768,-742.618,-470.205,-235.359,-206.006,-300.955,-330.589,-472.722,-332.503,-480.937,-393.327,-276.949,-209.594,-471.784,-256.993,-281.93,-307.489,-281.762,-344.181,-317.134,-312.494,-267.632,-253.746,-298.193,-415.136,-210.881,-226.912,-223.805,-180.539,-199.056,-634.254,0.0,0.0,217.0,0,1690553923.5378,2023-07-28 16:18:43,Rest
76,0,-457.743,-140.883,-753.146,-480.493,-243.832,-210.923,-311.925,-344.603,-481.471,-344.979,-495.826,-404.717,-287.943,-216.557,-481.558,-264.933,-293.431,-316.403,-292.751,-355.108,-326.039,-324.477,-275.049,-262.201,-304.555,-423.942,-217.33,-232.833,-231.778,-185.482,-211.152,-647.964,0.0,0.0,217.0,0,1690553923.5457,2023-07-28 16:18:43,Rest
77,0,-461.384,-147.402,-754.442,-481.55,-254.347,-217.372,-314.175,-354.505,-484.576,-348.732,-500.453,-408.923,-290.217,-216.341,-484.663,-272.865,-297.236,-318.136,-295.532,-357.826,-328.787,-326.201,-277.848,-264.501,-312.447,-425.055,-225.31,-234.137,-235.133,-191.956,-213.503,-653.976,0.0,0.0,150.0,0,1690553923.5535,2023-07-28 16:18:43,Rest
78,0,-463.484,-145.718,-747.54,-476.97,-258.703,-217.155,-306.688,-352.101,-481.529,-351.457,-495.854,-408.514,-286.34,-210.489,-483.154,-267.981,-290.279,-318.843,-291.65,-358.493,-329.482,-320.24,-276.033,-260.65,-320.844,-423.605,-225.085,-233.39,-233.361,-198.424,-214.826,-650.76,0.0,0.0,207.0,0,1690553923.5614,2023-07-28 16:18:43,Rest
79,0,-472.754,-148.646,-750.378,-481.103,-259.469,-214.888,-301.771,-351.749,-483.609,-355.716,-497.92,-409.13,-287.591,-213.865,-485.232,-264.64,-291.525,-321.085,-294.433,-360.696,-329.153,-322.481,-273.708,-261.414,-320.011,-427.28,-223.323,-235.719,-232.615,-202.837,-222.296,-654.72,0.0,0.0,223.0,0,1690553923.5692,2023-07-28 16:18:43,Rest
80,0,-475.868,-154.645,-757.825,-489.331,-265.358,-217.747,-296.858,-355.496,-487.737,-355.361,-503.57,-409.745,-289.352,-216.725,-488.845,-268.986,-297.381,-319.227,-295.163,-358.799,-329.848,-324.72,-278.045,-267.3,-319.691,-429.927,-227.198,-236.507,-235.456,-208.269,-223.098,-661.75,0.0,0.0,186.0,0,1690553923.5771,2023-07-28 16:18:43,Rest
81,0,-472.318,-156.027,-756.555,-488.33,-270.728,-219.579,-286.315,-354.628,-486.737,-359.616,-502.041,-408.311,-289.063,-212.922,-490.918,-268.717,-292.986,-319.933,-291.794,-359.464,-331.568,-319.785,-280.329,-266.008,-326.543,-428.472,-230.557,-234.734,-235.733,-211.647,-218.264,-661.089,0.0,0.0,227.0,0,1690553923.585,2023-07-28 16:18:43,Rest
82,0,-468.772,-156.896,-749.138,-477.595,-267.895,-217.31,-278.856,-354.273,-483.688,-360.281,-496.929,-404.316,-287.237,-214.758,-494.013,-268.448,-290.131,-325.248,-295.088,-364.228,-331.749,-319.465,-275.95,-263.181,-326.217,-428.044,-230.326,-233.987,-230.374,-209.386,-219.071,-658.378,0.0,0.0,217.0,0,1690553923.5929,2023-07-28 16:18:43,Rest
83,0,-461.131,-154.177,-747.877,-469.433,-262.504,-216.58,-284.213,-358.017,-485.254,-352.749,-497.456,-400.838,-284.388,-217.105,-498.642,-271.253,-293.939,-325.948,-298.379,-366.938,-330.392,-323.244,-274.137,-264.455,-325.89,-428.64,-227.534,-234.265,-228.095,-208.665,-220.901,-656.183,0.0,0.0,225.0,0,1690553923.6007,2023-07-28 16:18:43,Rest
84,0,-452.473,-150.437,-747.641,-471.525,-259.168,-215.851,-284.441,-355.098,-488.355,-352.908,-499.52,-397.876,-283.592,-213.814,-502.242,-267.396,-292.621,-323.572,-292.958,-366.058,-329.037,-319.334,-273.351,-263.166,-331.2,-429.236,-222.696,-231.469,-227.354,-207.431,-219.143,-651.941,0.0,0.0,226.0,0,1690553923.6084,2023-07-28 16:18:43,Rest
85,0,-449.459,-154.897,-743.82,-472.078,-256.86,-214.099,-275.96,-345.521,-485.305,-358.703,-497.484,-393.892,-280.234,-213.088,-502.252,-262.006,-285.156,-322.224,-289.591,-361.594,-327.683,-315.429,-268.466,-257.267,-329.844,-429.319,-225.035,-229.701,-224.053,-204.15,-217.387,-649.752,0.0,0.0,222.0,0,1690553923.6162,2023-07-28 16:18:43,Rest
86,0,-450.034,-159.866,-743.588,-463.922,-261.214,-215.934,-280.294,-344.151,-482.258,-356.807,-493.4,-391.961,-277.392,-214.924,-503.799,-264.817,-284.358,-318.316,-292.888,-360.208,-329.405,-320.237,-268.71,-255.985,-331.051,-427.353,-236.081,-231.008,-223.829,-211.118,-222.293,-652.688,0.0,0.0,224.0,0,1690553923.6239,2023-07-28 16:18:43,Rest
87,0,-452.145,-162.779,-748.48,-461.409,-269.149,-216.742,-288.211,-350.979,-485.362,-355.426,-491.882,-393.618,-283.263,-214.709,-510.468,-268.139,-290.222,-317.485,-294.644,-366.507,-331.637,-322.99,-273.565,-260.852,-341.991,-428.975,-238.918,-232.827,-227.191,-221.666,-233.341,-658.183,0.0,0.0,228.0,0,1690553923.6317,2023-07-28 16:18:43,Rest
88,0,-455.279,-166.715,-748.244,-464.021,-272.466,-217.038,-281.775,-357.288,-485.901,-360.194,-493.952,-395.274,-286.053,-215.519,-519.179,-265.309,-290.444,-324.34,-295.374,-366.653,-330.281,-320.106,-273.291,-263.153,-343.698,-433.669,-234.069,-234.131,-227.989,-221.956,-238.231,-658.55,0.0,0.0,206.0,0,1690553923.6395,2023-07-28 16:18:43,Rest
89,0,-456.873,-164.499,-743.397,-459.971,-273.218,-218.87,-277.907,-356.419,-483.366,-363.42,-492.946,-395.903,-281.669,-216.84,-527.369,-266.068,-285.543,-326.577,-296.103,-361.676,-329.438,-320.298,-271.993,-260.328,-339.256,-432.723,-236.909,-235.433,-228.273,-222.759,-231.333,-655.842,0.0,0.0,194.0,0,1690553923.6473,2023-07-28 16:18:43,Rest
90,0,-454.879,-161.261,-741.629,-458.486,-273.97,-215.065,-280.191,-348.89,-484.932,-364.593,-488.354,-395.507,-283.436,-215.086,-532.477,-269.388,-288.843,-321.128,-293.758,-364.9,-330.134,-319.978,-270.697,-259.043,-344.04,-429.217,-239.745,-234.173,-229.069,-227.659,-227.003,-654.161,0.0,0.0,207.0,0,1690553923.655,2023-07-28 16:18:43,Rest
91,0,-453.4,-164.686,-738.326,-458.028,-271.647,-210.239,-276.837,-346.492,-483.935,-364.741,-487.866,-392.038,-283.153,-214.359,-527.846,-265.533,-290.604,-316.708,-291.415,-365.048,-326.217,-314.022,-266.84,-258.272,-344.208,-427.251,-233.87,-230.865,-225.254,-222.821,-231.387,-648.896,0.0,0.0,203.0,0,1690553923.6628,2023-07-28 16:18:43,Rest
